"","REGION","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","NPT4_PUB","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NUM4_PUB","NUM41_PUB","NUM42_PUB","NUM43_PUB","NUM44_PUB","NUM45_PUB","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","AVGFACSAL","PFTFAC","FEMALE","MARRIED","DEPENDENT","VETERAN","FIRST_GEN","C150_4","C150_4_HISP","C150_4_AIAN","C150_4_WHITE","C150_4_BLACK","C150_4_ASIAN","C150_4_NHPI","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","NPT4_048_PUB","NPT4_3075_PUB","NPT4_75UP_PUB"
"192","3",764,550,650,570,680,NA,NA,600,625,NA,25,30,25,32,25,29,NA,NA,28,29,27,NA,1240,0,0,0.0174,0.012,0.0513,0,0.0155,0,0.1012,0.0426,0.0186,0.0129,0.0125,0,0.0395,0.0405,0,0.0645,0.0136,0,0.0052,0.0588,0.0042,0,0.0125,0,0.0421,0.0064,0.0151,0.0847,0,0,0,0,0.0176,0.0461,0.2482,0.0172,23591,15924,18783,22922,24797,25814,1114,114,89,174,216,521,29701,14287,30391,8677,0.9699,0.5424857324,0.0405833862,0.8427393786,0.0041217502,0.2819050813,0.7899,0.8025,0.8182,0.7949,0.7192,0.8317,0.8,15454,0.7984,0.0322,0.0346,0.0191,0.0021,2e-04,0.0334,0.0749,0.0051,0.0275,17178,21521,25516
"193","3",773,430,580,540,690,460,570,505,615,515,23,28,23,29,23,28,8,9,26,26,26,9,1158,0.0479,0.0147,0.0052,2e-04,0.1093,0.0014,0.0099,0,0.0304,0.0613,0.0228,0.0135,0.0175,0.0102,0.0201,0.0045,0,0.1002,0.012,0,0.0178,0.0342,0.0017,0,0.0162,0,0.0462,0.0226,0.0114,0.1104,9e-04,0,0,0,0.0252,0.0518,0.1709,0.0097,16382,6434,11999,17744,21775,23569,3295,865,424,501,577,928,24323,13200,34965,10802,0.8744,0.5475626604,0.0146043023,0.9355634498,0.0010854549,0.223700495,0.7886,0.6602,0.64,0.8294,0.579,0.7791,1,38395,0.6813,0.0675,0.0384,0.0434,0.0021,8e-04,0.0268,0.1301,0.0096,0.0874,8265,15111,22881
"194","3",1079,530,673,570,680,498,633,602,625,566,25,30,23,30,25,30,NA,NA,28,27,28,NA,1244,0,0.0328,0,0,0.0227,0.0082,0.0628,0,0.0082,0.5823,0.0373,0.0055,0,0,0.0055,9e-04,0,0.0428,0.0118,0,0.0118,0.0246,0,0,0.0255,0,0.0136,0,0,0.0164,0,0,0,0,0.0018,0.0118,0.071,0.0027,14336,8056,9745,12337,16519,20128,669,118,70,142,171,168,25360,14040,29520,9518,0.8792,0.252685422,0.0076726343,0.9544757033,NA,0.196937698,0.6363,0.6364,0.375,0.6525,0.5,0.6429,0.2857,5576,0.8538,0.0129,0.0178,0.0099,0.0056,0.0013,0.0249,0.0475,0.0264,0.0601,8685,11481,18308
"195","5",592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0119,0,0.0644,0,0.05,0,0.0161,0,0,0,0.0178,0.2966,0,0.0186,0.0102,0,0,0,0,0,0,0,0.0373,0,0.0229,0,0,0.0229,0,0.0619,0,0.2432,0.1119,0.0144,9603,8199,8662,11345,12897,12818,686,341,115,108,81,41,14158,3474,9919,5420,0.7076,0.6253401875,0.1549742969,0.5532204415,0.0055941941,0.4241592313,0.1379,0.1379,0,0.1944,0.0776,0.16,NA,7487,0.5604,0.3422,0.0339,0.0215,0.0024,0.0012,0.028,0.0064,0.0039,0.368,8316,9962,12870
"196","5",961,480,600,470,590,NA,NA,540,530,NA,19,25,20,26,18,24,NA,NA,22,23,21,NA,1032,0.0279,0,0,0,0.0643,0,0.0082,0,0.0698,0,0.0282,0.011,0.0317,0,0.0244,0.1064,0,0.0409,0.0072,0,0.0454,0.0376,0.004,0,0.0107,0,0.0499,0.0371,0.0194,0.0421,0,0,0,0.0304,0.0942,0.0484,0.1456,0.0152,11174,7904,9721,13743,15410,15665,2221,848,418,432,310,213,19251,7876,24124,7094,0.7446,0.5766954939,0.0749886208,0.7621756941,0.005120619,0.3776840015,0.462,0.4872,0.5,0.4617,0.4606,0.4904,NA,19928,0.6596,0.207,0.0433,0.0258,0.0032,0.0011,0.0303,0.0211,0.0088,0.1685,8504,11765,15514
"197","6",632,440,550,460,550,410,520,495,505,465,19,23,18,24,18,23,6,8,21,21,21,7,995,0,0.0075,0,0,0.0245,0,0.0132,0,0.0302,0.0198,0,0.0057,0,0,0.0132,0.0028,0,0.0434,0.0085,0,0.1197,0.0349,0,0,0.0151,0,0.032,0.0434,0.0358,0.0254,0,0,0,0,0.0283,0.3252,0.1593,0.0123,10823,8026,7545,11956,14697,15021,551,189,86,103,100,73,16931,7753,9703,7325,0.7605,0.613156806,0.1270169632,0.7025237898,0.0041373604,0.3899862196,0.4547,0.4118,0.3,0.4714,0.3279,0.56,1,5142,0.5508,0.1394,0.1571,0.0266,0.008,0.0027,0.0315,0.076,0.0078,0.2485,7876,9949,14833
"198","2",845,460,550,460,560,440,530,505,510,485,19,23,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,1012,0,0,0,0.0112,0.0606,0,0.0171,0,0.1272,0,0.0758,0.0099,0,0,0.0639,0,0,0.0831,0.0336,0,0.002,0,0.0033,0,0.0389,0,0.0929,0,0.0574,0.118,0,0,0,0,0.0494,0.0297,0.1055,0.0204,16438,11382,12776,15720,19187,19838,937,174,123,173,204,263,20437,10268,23868,9696,0.6569,0.580461407,0.0361720308,0.8538877813,0.0031330105,0.36625387,0.6415,0.5625,0,0.6877,0.4488,0.6,1,7070,0.7673,0.0962,0.0801,0.0233,0.0017,6e-04,0.0236,0.0033,0.004,0.1048,11959,14496,19553
"199","4",1364,445,520,480,570,NA,NA,483,525,NA,20,25,19,25,19,25,NA,NA,23,22,22,NA,1049,0,8e-04,0,0.0088,0.0785,0,0.0256,0,0.1595,0,0,0.004,0,0.0104,0.0192,0.0088,0,0.0609,0.0024,0,0.0256,0.028,0.0072,0,0.012,0,0.0329,0.0449,0.0617,0.0361,0,0,0,0,0.1058,0.1066,0.1498,0.0104,15183,11497,11395,14521,17437,17918,468,70,60,111,129,98,18680,7816,14714,7745,0.6179,0.6133917896,0.0717417298,0.7899561578,0.0039856517,0.2259431963,0.4193,0.2963,0.3333,0.4376,0.1667,0.2,0.3333,5496,0.7773,0.0275,0.0269,0.0131,0.0078,4e-04,0.024,0.0722,0.0508,0.1488,11450,13424,17645
"200","4",786,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,24,20,24,19,25,NA,NA,22,22,22,NA,1010,8e-04,0.006,0,0.006,0.0506,4e-04,0.0203,0,0.0649,0.0327,0.0187,0.0155,0.0263,0,0.0155,0.0303,0,0.043,0.0052,0,0.0076,0.0645,8e-04,0,0.0088,0,0.0442,0.0641,0.0295,0.0665,0,0,0,0.0092,0.037,0.1454,0.1756,0.0108,13898,9806,10373,13491,16431,17020,1463,271,209,292,328,363,17355,7574,15053,8145,0.6381,0.5544267054,0.0388243832,0.8650217707,0.0056240929,0.259626836,0.5036,0.4576,0.25,0.5163,0.3011,0.3729,0.5,12332,0.7797,0.05,0.0358,0.0354,0.0022,5e-04,0.0246,0.0536,0.0184,0.1101,10053,12190,16741
"201","4",526,428,500,430,550,NA,NA,464,490,NA,20,25,19,25,19,25,NA,NA,23,22,22,NA,1035,0,0,0,0,0.0172,0,0.0121,0,0.1517,0,0,0.0052,0,0,0.0086,0.0328,0,0.0155,0.0069,0,0,0.0224,0,0,0.0241,0,0.0397,0.069,0.1017,0.0103,0,0,0,0,0.0224,0.2207,0.2276,0.0121,10567,8034,8182,10402,12484,12073,196,44,20,37,54,41,14689,6225,6225,6404,0.6667,0.6740535549,0.1662049861,0.6325023084,NA,0.3343283582,0.399,0.375,0.1429,0.3805,0.125,0,NA,2570,0.6922,0.0447,0.0486,0.0117,0.0175,0.0027,0.0288,0.1284,0.0253,0.1953,8080,9623,12307
"202","5",926,490,630,500,640,NA,NA,560,570,NA,21,28,21,30,15,27,NA,NA,25,26,21,NA,1126,0.0513,0.0212,0.0178,0,0.0439,0,0.0104,0,0.1803,0.1287,0.0181,0.0071,0.0163,0,0.012,0.0028,0,0.0584,0.0037,0,0.0547,0,0.004,0,0.0313,0,0.055,0,0.0108,0.0464,0,0,0,0,0.0197,0.0074,0.1871,0.0117,15902,14117,14973,17253,18401,18660,1256,512,239,153,161,191,21581,7140,18478,8047,0.8673,0.5351342393,0.0538614518,0.837918462,0.0028173682,0.2576633386,0.6043,0.5833,0.5,0.6356,0.4856,0.6667,1,15800,0.7217,0.2012,0.022,0.0121,0.0051,7e-04,0.0136,0.0161,0.0075,0.0784,14390,15863,18542
"203","5",1584,445,545,580,655,NA,NA,495,618,NA,18,23,17,24,16,22,NA,NA,21,21,19,NA,988,0,0,0,0,0.0122,0,0,0.0319,0.0456,0,0,0.0015,0.0106,0.0258,0.0274,0.0608,0,0.0243,0.0015,0,0.003,0.0258,0,0,0.0015,0,0.0274,0,0.0015,0.0106,0,0,0,0,0.0289,0.5775,0.076,0.0061,9810,9435,9509,10298,11328,12109,111,60,23,15,10,3,16299,5640,15360,6070,0.6637,0.8379501385,0.209833795,0.472299169,NA,0.3955453149,0.3929,0.25,NA,0.4876,0.3058,0.25,NA,2316,0.5622,0.3942,0.006,0.0078,0.0017,9e-04,0.0039,0.0233,0,0.1101,9456,9821,11508
"204","5",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,19,13,20,15,18,NA,NA,17,17,17,NA,825,0,0,0,0,0.044,0,0.0078,0,0.2668,0,0.0466,0,0,0,0.0466,0,0,0.0829,0.0155,0,0,0,0,0,0.0181,0,0,0.0855,0.1244,0.0363,0,0,0,0,0.013,0.0078,0.1891,0.0155,6547,6659,9475,3008,678,1133,429,325,59,22,15,8,19331,5916,5916,5745,0.7628,0.528174305,0.0247933884,0.7903831705,NA,0.4186666667,0.2982,0.5,0,0.3333,0.3054,NA,NA,1813,0.0303,0.9117,0.011,0.0055,6e-04,0,0,0,0.0408,0.091,7092,7719,836
"205","4",1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,24,16,24,17,24,6,8,21,20,21,7,990,0,0,0,0,0.0214,0,0.0408,0,0.0908,0,0.0122,0.0184,0,0.001,0.0133,0.0847,0,0.051,0.0102,0,0,0.0214,0,0,0.0082,0,0.0194,0.1878,0,0.0296,0,0,0,0,0.0194,0.1755,0.1918,0.0031,8314,7161,7811,8956,10530,11092,518,223,100,90,75,30,13542,5416,10450,6002,1,0.5647431386,0.1738212526,0.60591133,0.009148487,0.4491829414,0.3673,0.2857,0.4,0.3768,0.2703,0.4444,NA,5076,0.7794,0.0662,0.0384,0.0215,0.0309,2e-04,0.0067,0.0242,0.0325,0.2002,7362,8353,10691
"206","4",1386,480,610,470,600,NA,NA,545,535,NA,21,26,21,27,20,26,NA,NA,24,24,23,NA,1090,0.0325,0.0065,0.0034,0,0.0554,0,0.0161,0,0.1361,0,0.0065,0.0068,0.0328,0,0.025,0,0,0.0469,0.0062,0,0.0157,0.0332,0.0058,0,0.0161,0,0.0722,0,0.013,0.0807,0,0,0,0,0.0506,0.0653,0.2664,0.0068,14866,11872,12511,14896,16406,17241,1999,420,254,409,398,518,19251,7008,13668,7303,0.6675,0.5927381114,0.1045928736,0.7522015987,0.0078580138,0.3534495175,0.5474,0.4318,0.4118,0.5684,0.3235,0.3611,1,16177,0.8114,0.0446,0.0338,0.0134,0.0056,0.0015,0.0316,0.0469,0.0113,0.1349,12113,13982,16878
"207","4",1405,540,670,600,700,NA,NA,605,650,NA,26,31,25,31,26,31,NA,NA,29,28,29,NA,1283,0,0,0,0,0,0,0.0865,0,0,0.66,0.042,0,0,0,0.0105,9e-04,0,0.035,0.0114,0,0,0,0.0017,0,0.0603,0,0.0323,0,0,0.0157,0,0,0,0,0,0,0.0297,0.014,14874,10832,12001,14783,17529,17454,615,124,85,117,141,148,21798,8961,23771,10238,0.7688,0.2325809617,0.0294406281,0.8900883219,NA,0.2415933782,0.6332,0.5,0.4286,0.6422,0.4902,0.5714,NA,6418,0.7773,0.0368,0.0282,0.0276,0.0037,0.0014,0.0248,0.0664,0.0338,0.1049,11308,13612,17491
"208","4",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0203,0,0,0.025,0.0083,0.0286,0,0.1371,0,0.0381,0.0083,0,0.0203,0.0119,0,0,0.0667,0.0095,0,0.0238,0.0858,0.0036,0,0.0119,0,0.0369,0.0834,0.0262,0.0322,0,0,0,0,0.0393,0.1526,0.1192,0.0107,10367,8780,8814,11396,13016,13455,615,233,115,112,103,52,15805,6790,12420,6744,0.4914,0.589128697,0.0755395683,0.7418065548,0.0075939249,0.4276109368,0.3567,0.375,0.3333,0.389,0.1491,0.2,NA,4783,0.7706,0.1215,0.0121,0.0128,0.0056,0.0023,0.0309,0.0098,0.0343,0.2011,8791,10088,13163
"209","7",1349,510,630,500,630,480,610,570,565,545,21,28,20,28,21,27,NA,NA,25,24,24,NA,1128,0.0441,0.0164,0.0212,0,0,0,0.0177,0,0.064,0.1324,0.0407,0.0134,0.0857,0,0.0268,0.0355,0,0.0822,0.0104,0,0,0,9e-04,0,0.0355,0,0.0299,0,0,0.0511,4e-04,0,0.0069,0.0056,0.0697,0.0987,0.0965,0.0143,16600,13699,14620,16999,18687,18886,843,184,134,195,166,164,18886,6800,21391,8381,0.6271,0.5022869023,0.0540540541,0.7945945946,0.0056133056,0.2508171715,0.4964,0.3333,0.4286,0.5089,0.4,0.4737,0,13117,0.8506,0.0066,0.0323,0.0091,0.0128,0.0013,0.03,0.0301,0.0272,0.1559,14087,16030,18786
"210","7",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0065,0,0,0.0495,0,0.0352,0,0.1172,0,0.0404,0.0026,0,0,0.0104,0.0872,0,0.0234,0.0013,0,0.0299,0.0365,0,0,0.0026,0,0.0586,0.0286,0,0.0221,0.0026,0.0339,0.0195,0,0.0208,0.1914,0.1628,0.0169,13054,11344,12013,14408,15840,15893,473,189,93,80,64,47,15893,5780,17466,6208,0.5396,0.6225419664,0.1630695444,0.5664268585,0.0086330935,0.4172008547,0.2384,0.129,0.0588,0.2652,0.25,0.3333,NA,4071,0.8172,0.0133,0.0486,0.0106,0.0432,0.0032,0.0246,0.0275,0.0118,0.2633,11565,13120,15862
"211","7",1719,410,500,450,550,390,495,455,500,443,16,22,14,20,16,23,6,8,19,17,20,7,917,0.0912,0,0,0,0,0,0.0036,0,0.1752,0,0.0839,0,0,0,0,0.0109,0,0.0146,0,0,0,0.0073,0,0,0,0,0,0.0182,0.0219,0,0.0109,0.1642,0.0109,0,0.0109,0.3029,0.073,0,13636,11788,12088,15221,16068,16190,126,49,19,27,17,14,16190,5480,17312,5400,0.7159,0.4889543446,0.1723122239,0.5567010309,NA,0.384,0.2613,0,0,0.3268,0,0,NA,1125,0.768,0.0133,0.0133,0.0133,0.1227,0.0036,0.0044,0.0151,0.0462,0.216,11872,13927,16123
"212","7",1516,490,590,540,630,450,560,540,585,505,22,27,20,26,24,28,6,8,25,23,26,7,1125,0,0,0,0,0,0,0.0423,0,0,0.5465,0,0,0,0,0.0056,0.0394,0,0.0169,0.0197,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0,0,0,0.2225,0.0901,0,11826,9983,8637,11785,14972,15444,127,29,28,28,17,25,16598,6494,19147,7070,0.7119,0.4238227147,0.1218836565,0.6186518929,0.0101569714,0.3536585366,0.4406,0.6667,0.2727,0.4319,0,0.6667,NA,1868,0.7816,0.0075,0.0139,0.0075,0.0171,0,5e-04,0.1108,0.061,0.0739,9322,10211,15253
"213","2",798,430,530,450,540,440,540,480,495,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,0,0,0,3e-04,0.0477,0,0.0198,0.0024,0.0402,0,0,0.033,0.1001,0.006,0.0573,0.0156,0,0.0612,0.0195,0,0.0507,0.0066,0.0039,0,0.0138,0,0.1118,0,0.0492,0.0708,0,0,0,0,0.1112,0.0099,0.1412,0.0279,21685,18470,19953,22772,24339,24305,2139,637,320,330,353,499,24451,11540,20254,9590,0.3631,0.6323450135,0.0276280323,0.8645552561,0.0022911051,0.3848124152,0.638,0.6159,0.5,0.6664,0.5805,0.6276,NA,15676,0.4565,0.0993,0.2431,0.0515,6e-04,0.0022,0.0355,0.0162,0.0951,0.1225,18966,21384,24319
"214","5",1371,450,535,450,560,410,530,493,505,470,19,25,19,25,17,24,NA,NA,22,22,21,NA,1029,0.0329,0,0,0,0.0321,0,0.0097,0,0.1129,7e-04,0.0351,0.0075,0,0.0127,0.0142,0.1472,0,0.0336,0.0135,0,0.0022,0.0419,0.0075,0,0.0179,0,0.0239,0,0.0538,0.0463,0,0,0,0,0.0568,0.2063,0.0792,0.012,10830,8727,8969,11804,13894,14380,1220,478,165,247,205,125,18191,7866,19666,6638,0.7906,0.5922671353,0.0951544062,0.7680140598,NA,0.4629225736,0.4273,0.375,0,0.4388,0.2759,0.5,NA,7212,0.9027,0.0409,0.0134,0.0031,0.0018,0.0011,0.0136,0.0104,0.013,0.1432,8789,10669,14078
"215","2",744,400,480,400,480,NA,NA,440,440,NA,16,19,14,19,16,18,NA,NA,18,17,17,NA,874,0,0,0.0369,0,0.0922,0.0065,0.026,0,0.0727,0.103,0,0,0.0542,0,0.0195,0,0,0.0597,0.0033,0,0,0,0.0043,0,0.0087,0,0.0759,0,0.0423,0.0835,0,0,0,0,0.0293,0.0781,0.1931,0.0108,15926,13138,14795,16197,19277,20170,530,191,89,92,70,88,21666,7378,16862,8502,0.8473,0.5831389537,0.0309896701,0.7910696435,0.0043318894,0.3621288083,0.321,0.1429,NA,0.0714,0.3231,0.4286,NA,6239,0.0204,0.8473,0.0332,0.0112,0.0026,0.001,0.0351,0.0455,0.0038,0.1148,13665,15507,19774
"216","5",1225,430,550,460,560,NA,NA,490,510,NA,20,26,20,26,18,25,NA,NA,23,23,22,NA,1064,0.0384,0.0081,0,0,0.0633,0.0061,0.0289,0,0.1104,0.0047,0.0639,0.0108,0.0114,0,0.0182,0.0969,0,0.0242,0.0155,0,0,0.0209,7e-04,0,0.0168,0,0.0168,0.0215,0.0538,0.0229,0,0,0,0,0.0404,0.1555,0.1339,0.0162,9817,6787,7360,11439,13299,13295,642,228,86,129,126,73,16825,7392,20112,7011,0.7426,0.6156695157,0.1014245014,0.739031339,NA,0.3655848132,0.52,0.6667,0.2,0.5292,0.4261,0.5833,NA,8126,0.8192,0.0765,0.0183,0.0073,0.0023,6e-04,0.0167,0.0416,0.0174,0.1106,6944,9808,13297
"217","8",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0166,0,0,0,0,0,0,0.1634,0,0,0,0,0,0.0166,0,0,0.0554,0,0,0.0471,0,0,0,0,0,0.1302,0.0582,0,0,0,0,0,0,0.0055,0.385,0.108,0.0139,12653,11425,12087,15222,16287,17080,111,57,27,15,8,4,17725,4482,14758,8079,1,0.7781030445,0.2353629977,0.3635831382,0.006440281,0.4783505155,0.1409,0.1471,0,0.2105,0.1111,0.1111,0,3254,0.4272,0.1168,0.2286,0.102,0.0043,0.0163,0.0409,0,0.0639,0.6174,11638,13207,16551
"218","5",581,620,710,560,670,590,680,665,615,635,26,30,27,34,24,29,8,9,28,31,27,9,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9552,6411,8181,9734,15205,14600,81,25,21,15,6,14,19858,6916,29944,8001,0.7739,0.6245487365,NA,0.963898917,NA,0.1423076923,0.6937,0.64,1,0.7,1,0.8,NA,834,0.7074,0.0264,0.1523,0.024,0.0012,0,0.0456,0.018,0.0252,0,7219,8828,14781
"219","2",1120,390,480,410,500,NA,NA,435,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,0,0,0,0.0032,0.0213,0,0.0103,0,0.0134,0,0,0.019,0,0,0.045,0,0,0.045,0.0221,0,0,0,0.0024,0,0.0118,0,0.1153,0.1501,0,0.079,0,0,0,0,0.0434,0.1864,0.1919,0.0403,8001,5653,8190,11441,15629,17010,498,279,110,54,34,21,17010,10852,19424,9923,1,0.6384146341,0.1143292683,0.5536585366,0.0073170732,0.5082028337,0.3179,0.315,NA,0.3628,0.1636,0.4,NA,6163,0.2442,0.207,0.3503,0.0888,0.0024,0,0.0143,0.0117,0.0813,0.2414,6371,9261,16157
"220","2",686,490,610,560,670,480,610,550,615,545,23,29,21,29,24,30,NA,NA,26,25,27,NA,1168,0,0.0036,0.1055,0,0,0.0071,0.1448,0,0,0.4102,0.143,0,0,0.0027,0.0089,0,0,0.0492,0.0197,0,0.0054,0,0,0,0.0134,0,0,0,0,0,0,0,0,0,0.017,0,0.0661,0.0036,18205,11445,14269,19942,24008,24645,601,184,91,93,94,139,28225,15648,29288,11139,0.6114,0.1868319795,0.0418982471,0.7806755024,NA,0.3611650485,0.5854,0.596,0.6667,0.6196,0.3906,0.6045,NA,6748,0.3284,0.092,0.207,0.223,3e-04,4e-04,0.0323,0.0473,0.0692,0.1323,12380,17137,24388
"221","6",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0175,0,0,0,0,0.0131,0,0.2052,0,0,0.0109,0,0,0.0066,0.0262,0,0.0262,0.0022,0,0,0,0,0,0.0109,0,0.0655,0.0677,0,0.0415,0,0,0,0,0.0502,0.2882,0.1594,0.0087,6621,5884,5425,8219,9438,10315,153,81,30,23,13,6,13786,4500,7104,6212,0.9018,0.614374034,0.1499227202,0.4984544049,NA,0.46690203,0.172,0.1798,0.05,0.16,0.0638,0.3333,NA,2140,0.1967,0.0565,0.5743,0.007,0.0748,0.0075,0.0121,0.0565,0.0145,0.3005,5760,6637,9715
"222","6",154,550,640,570,670,NA,NA,595,620,NA,23,29,22,29,24,29,NA,NA,26,26,27,NA,1193,0,0.0089,0,0,0,0,0.067,0,0,0.6429,0,0,0,0,0.0134,0.0313,0,0.058,0.0402,0,0,0,0,0,0.1161,0,0.0089,0,0,0,0,0,0,0,0,0,0.0134,0,11451,8547,9956,12654,12922,14244,171,45,29,31,36,30,18762,6256,18184,7852,0.6796,0.2448559671,0.0473251029,0.7777777778,NA,0.298245614,0.4545,0.4189,0.2,0.486,0,0.4167,NA,1525,0.5587,0.0236,0.2754,0.0262,0.0302,0.0013,0.04,0.0354,0.0092,0.0544,9099,11350,13523
"223","6",883,400,535,430,550,400,530,468,490,465,18,24,16,23,17,24,6,8,21,20,21,7,984,0.0432,0.0128,0,0.0015,0.0132,0.0073,0.0256,0,0.0732,0.0908,0.0337,0.0212,0.022,0,0.0296,0.0608,0,0.0498,0.0051,0,0,0.0183,0.0037,0,0.0146,0,0.0373,0.0681,0.0154,0.0538,0,0,0,0,0.045,0.0758,0.1625,0.0157,9531,7642,8560,11777,13334,13399,806,343,195,119,91,58,16863,5950,19112,8185,0.7524,0.5550377834,0.1173803526,0.6498740554,0.0037783375,0.4634375,0.4569,0.4263,0.3176,0.5025,0.3733,0.5417,1,12171,0.3084,0.0306,0.5352,0.0119,0.0243,0.0024,0.0154,0.0437,0.0281,0.1315,7974,9779,13359
"224","5",1460,450,550,480,630,380,530,500,555,455,20,24,20,21,18,21,NA,NA,22,21,20,NA,1031,8e-04,0,0,0,0.0251,0,0,0.0427,0.0845,0,0.1222,0,0.0502,0,0.0126,0.072,0,0.0318,0.0042,0,0.1238,0,0,0,0.0042,0,0.0301,0,0,0.0218,0,0,0,0,0.0184,0.1582,0.1732,0.0243,10195,7938,9687,11346,12915,12760,638,240,112,105,86,95,16954,7234,17481,5803,1,0.61731014,0.070852779,0.7704709376,NA,0.4849340866,0.3969,0.4783,0.2692,0.4332,0.2845,0.4167,NA,5513,0.6739,0.201,0.0334,0.0118,0.0192,7e-04,0.0296,0.0178,0.0127,0.1395,8495,10490,12833
"225","5",758,400,480,390,470,380,450,440,430,415,16,19,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,866,0,0,0,0,0.0567,0,0.0315,0,0.0179,0.0126,0.0326,0,0.0147,0,0.0053,0,0,0.0651,0.0084,0,0.1029,0.0273,0,0,0.0147,0,0.0725,0,0.084,0.1145,0,0,0,0,0.0284,0.1922,0.1134,0.0053,11920,10146,11369,14326,14923,16900,584,276,120,111,48,29,19299,7552,20236,7599,1,0.6343873518,0.0723320158,0.6636363636,0.0039525692,0.3923643054,0.3263,0.0769,NA,0.25,0.3359,NA,NA,5284,0.0507,0.8336,0.0303,0.0055,0.0021,0.0019,0.0348,0.0034,0.0377,0.1662,10516,12790,15667
"226","5",506,410,490,420,500,390,470,450,460,430,17,21,15,20,17,22,NA,NA,19,18,20,NA,910,0.0366,0,0.0014,0,0.0839,0,0.0344,0,0.0387,0.1169,0.0552,0,0.038,0,0.0086,0.089,0,0.0337,0.0108,0,0,0.0459,0,0,0.0122,0,0.0811,0.0416,0.0516,0.038,0,0,0,0,0.0409,0.0373,0.0983,0.0057,10573,8597,9810,12488,15671,15765,1290,624,261,201,129,75,18198,5642,18402,8732,0.6745,0.5566575227,0.0282760076,0.8645283815,NA,0.2958041958,0.4793,0.4063,0.3333,0.2727,0.4867,0.3077,NA,8894,0.0442,0.8441,0.0236,0.007,0.0031,0,0.0282,0.0217,0.0281,0.0651,8955,10975,15706
"227","5",236,400,480,410,480,380,460,440,445,420,17,20,15,20,16,21,NA,NA,19,18,19,NA,886,0,0.0114,0,0,0.0702,0,0.0237,0,0.037,0,0,0.0047,0.1129,0,0.0285,0,0,0.0626,0.0066,0,0,0.0398,0,0,0.0085,0,0.075,0.1243,0.0541,0.0636,0,0,0,0,0.0398,0.1063,0.1129,0.018,10464,8678,10410,13585,16575,16769,782,447,160,90,53,32,18354,5526,16941,7715,0.7201,0.6657524854,0.066163867,0.7065478231,NA,0.3082618862,0.4678,0.4444,NA,0.3478,0.4764,0.3333,NA,5554,0.0623,0.8279,0.0286,0.0095,0.0043,4e-04,0.0371,0.0041,0.0257,0.1143,9135,11553,16648
